,State Name,State Code,Subdivision Code,County Name,County Code
0,ALASKA,AK,S,ADAK QUAD,1
1,ALASKA,AK,S,AFOGNAK QUAD,3
2,ALASKA,AK,S,AMBLER RIVER QUAD,5
3,ALASKA,AK,S,AMUKTA QUAD,7
4,ALASKA,AK,S,ANCHORAGE QUAD,9
5,ALASKA,AK,S,ARCTIC QUAD,11
6,ALASKA,AK,S,ATKA QUAD,13
7,ALASKA,AK,S,ATLIN QUAD,15
8,ALASKA,AK,S,ATTU QUAD,17
9,ALASKA,AK,S,BAIRD INLET QUAD,19
10,ALASKA,AK,S,BAIRD MOUNTAINS QUAD,21
11,ALASKA,AK,N,BARROW QUAD,23
12,ALASKA,AK,N,BARTER ISLAND QUAD,25
13,ALASKA,AK,S,BEAVER QUAD,27
14,ALASKA,AK,N,BEECHEY POINT QUAD,29
15,ALASKA,AK,S,BENDELEBEN QUAD,31
16,ALASKA,AK,S,BERING GLACIER QUAD,33
17,ALASKA,AK,S,BETHEL QUAD,35
18,ALASKA,AK,S,BETTLES QUAD,37
19,ALASKA,AK,S,BIG DELTA QUAD,39
20,ALASKA,AK,S,BLACK QUAD,41
21,ALASKA,AK,S,BLACK RIVER QUAD,43
22,ALASKA,AK,S,BLYING SOUND QUAD,45
23,ALASKA,AK,S,BRADFIELD CANAL QUAD,47
24,ALASKA,AK,S,BRISTOL BAY QUAD,49
25,ALASKA,AK,S,CANDLE QUAD,51
26,ALASKA,AK,S,CAPE MENDENHALL QUAD,53
27,ALASKA,AK,S,CHANDALAR QUAD,55
28,ALASKA,AK,N,CHANDLER LAKE QUAD,57
29,ALASKA,AK,S,CHARLEY RIVER QUAD,59
30,ALASKA,AK,S,CHIGNIK QUAD,61
31,ALASKA,AK,S,CHRISTIAN QUAD,63
32,ALASKA,AK,S,CIRCLE QUAD,65
33,ALASKA,AK,S,COLEEN QUAD,67
34,ALASKA,AK,S,CORDOVA QUAD,69
35,ALASKA,AK,S,CRAIG QUAD,71
36,ALASKA,AK,N,DE LONG MTS,73
37,ALASKA,AK,N,DEMARCATION POINT QUAD,75
38,ALASKA,AK,S,DILLINGHAM QUAD,77
39,ALASKA,AK,S,DIXON ENTRANCE QUAD,79
40,ALASKA,AK,S,EAGLE QUAD,81
41,ALASKA,AK,S,FAIRBANKS QUAD,83
42,ALASKA,AK,S,FAIRWEATHER QUAD,85
43,ALASKA,AK,S,FALSE PASS QUAD,87
44,ALASKA,AK,N,FLAXMAN ISLAND QUAD,89
45,ALASKA,AK,S,FORT YUKON QUAD,91
46,ALASKA,AK,S,COLD BAY QUAD,93
47,ALASKA,AK,S,GARELOI ISLAND QUAD,95
48,ALASKA,AK,S,GOODNEWS BAY QUAD,97
49,ALASKA,AK,S,GULKANA QUAD,99
50,ALASKA,AK,S,HAGEMEISTER ISLAND QUAD,101
51,ALASKA,AK,N,HARRISON BAY QUAD,103
52,ALASKA,AK,S,HEALY QUAD,105
53,ALASKA,AK,S,HOLY CROSS QUAD,107
54,ALASKA,AK,S,HOOPER BAY QUAD,109
55,ALASKA,AK,N,HOWARD PASS QUAD,111
56,ALASKA,AK,S,HUGHES QUAD,113
57,ALASKA,AK,S,ICY BAY QUAD,115
58,ALASKA,AK,S,IDITAROD QUAD,117
59,ALASKA,AK,N,IKPIKPUK RIVER QUAD,119
60,ALASKA,AK,S,ILIAMNA QUAD,121
61,ALASKA,AK,S,JUNEAU QUAD,123
62,ALASKA,AK,S,KAGUYAK QUAD,125
63,ALASKA,AK,S,KANTISHNA RIVER QUAD,127
64,ALASKA,AK,S,KARLUK QUAD,129
65,ALASKA,AK,S,KATEEL RIVER QUAD,131
66,ALASKA,AK,S,KENAI QUAD,133
67,ALASKA,AK,S,KETCHIKAN QUAD,135
68,ALASKA,AK,N,KILLIK RIVER QUAD,137
69,ALASKA,AK,S,KISKA QUAD,139
70,ALASKA,AK,S,KODIAK QUAD,141
71,ALASKA,AK,S,KOTZEBUE QUAD,143
72,ALASKA,AK,S,KUSKOKWIM BAY QUAD,145
73,ALASKA,AK,S,KWIGUK QUAD,147
74,ALASKA,AK,S,LAKE CLARK QUAD,149
75,ALASKA,AK,S,LIME HILLS QUAD,151
76,ALASKA,AK,S,LIVENGOOD QUAD,153
77,ALASKA,AK,N,LOOKOUT RIDGE QUAD,155
78,ALASKA,AK,S,MARSHALL QUAD,157
79,ALASKA,AK,S,MCCARTHY QUAD,159
80,ALASKA,AK,S,MCGRATH QUAD,161
81,ALASKA,AK,N,MEADE RIVER QUAD,163
82,ALASKA,AK,S,MEDFRA QUAD,165
83,ALASKA,AK,S,MELOZITNA QUAD,167
84,ALASKA,AK,S,MIDDLETON ISLAND QUAD,169
85,ALASKA,AK,N,MISHEGUK MOUNTAIN QUAD,171
86,ALASKA,AK,S,MT HAYES QUAD,173
87,ALASKA,AK,S,MT KATMAI QUAD,175
88,ALASKA,AK,S,MT MCKINLEY QUAD,177
89,ALASKA,AK,N,MT MICHELSON QUAD,179
90,ALASKA,AK,S,MT ST ELIAS QUAD,181
91,ALASKA,AK,S,NABESNA QUAD,183
92,ALASKA,AK,S,NAKNEK QUAD,185
93,ALASKA,AK,S,NOATAK QUAD,187
94,ALASKA,AK,S,NOME QUAD,189
95,ALASKA,AK,S,NORTON BAY QUAD,191
96,ALASKA,AK,S,NULATO QUAD,193
97,ALASKA,AK,S,NUNIVAK ISLAND QUAD,195
98,ALASKA,AK,S,NUSHAGAK BAY QUAD,197
99,ALASKA,AK,S,OPHIR QUAD,199
100,ALASKA,AK,S,PETERSBURG QUAD,201
101,ALASKA,AK,N,PHILLIP SMITH MOUNTAINS QUAD,203
102,ALASKA,AK,N,POINT HOPE QUAD,205
103,ALASKA,AK,N,POINT LAY QUAD,207
104,ALASKA,AK,S,PORT ALEXANDER QUAD,209
105,ALASKA,AK,S,PORT MOLLER QUAD,211
106,ALASKA,AK,S,PRIBILOF ISLANDS QUAD,213
107,ALASKA,AK,S,PRINCE RUPERT QUAD,215
108,ALASKA,AK,S,RAT ISLANDS QUAD,217
109,ALASKA,AK,S,RUBY QUAD,219
110,ALASKA,AK,S,RUSSIAN MISSION QUAD,221
111,ALASKA,AK,N,SAGAVANIRKTOK QUAD,223
112,ALASKA,AK,S,SAMALGA ISLAND QUAD,225
113,ALASKA,AK,S,SEGUAM QUAD,227
114,ALASKA,AK,S,SELAWIK QUAD,229
115,ALASKA,AK,S,SELDOVIA QUAD,231
116,ALASKA,AK,S,SEWARD QUAD,233
117,ALASKA,AK,S,SHISHMAREF QUAD,235
118,ALASKA,AK,S,SHUNGNAK QUAD,237
119,ALASKA,AK,S,SIMEONOF ISLAND QUAD,239
120,ALASKA,AK,S,SITKA QUAD,241
121,ALASKA,AK,S,SKAGWAY QUAD,243
122,ALASKA,AK,S,SLEETMUTE QUAD,245
123,ALASKA,AK,S,SOLOMON QUAD,247
124,ALASKA,AK,S,ST MATTHEW QUAD,249
125,ALASKA,AK,S,STEPOVAK BAY QUAD,251
126,ALASKA,AK,S,ST LAWRENCE QUAD,253
127,ALASKA,AK,S,ST MICHAEL QUAD,255
128,ALASKA,AK,S,SUMDUM QUAD,257
129,ALASKA,AK,S,SURVEY PASS QUAD,259
130,ALASKA,AK,S,SUTWIK ISLAND QUAD,261
131,ALASKA,AK,S,TABLE MOUNTAIN QUAD,263
132,ALASKA,AK,S,TAKU RIVER QUAD,265
133,ALASKA,AK,S,TALKEETNA QUAD,267
134,ALASKA,AK,S,TALKEETNA MOUNTAINS QUAD,269
135,ALASKA,AK,S,TANACROSS QUAD,271
136,ALASKA,AK,S,TANANA QUAD,273
137,ALASKA,AK,S,TAYLOR MOUNTAINS QUAD,275
138,ALASKA,AK,S,TELLER QUAD,277
139,ALASKA,AK,N,TESHEKPUK QUAD,279
140,ALASKA,AK,S,TRINITY ISLANDS QUAD,281
141,ALASKA,AK,S,TYONEK QUAD,283
142,ALASKA,AK,S,UGASHIK QUAD,285
143,ALASKA,AK,N,UMIAT QUAD,287
144,ALASKA,AK,S,UMNAK QUAD,289
145,ALASKA,AK,S,UNALAKLEET QUAD,291
146,ALASKA,AK,S,UNALASKA QUAD,293
147,ALASKA,AK,S,UNIMAK QUAD,295
148,ALASKA,AK,N,UTUKOK RIVER QUAD,297
149,ALASKA,AK,S,VALDEZ QUAD,299
150,ALASKA,AK,N,WAINWRIGHT QUAD,301
151,ALASKA,AK,S,WISEMAN QUAD,303
152,ALASKA,AK,S,YAKUTAT QUAD,305
153,ALASKA,AK,88,OFFSHORE-STATE-NORTH,990
154,ALASKA,AK,99,OFFSHORE-STATE-SOUTH,990
155,ALASKA,AK,AA,OFFSHORE-FEDERAL-ARCTIC,995
156,ALASKA,AK,PA,OFFSHORE-FEDERAL-PACIFIC,995
157,ALABAMA,AL,,AUTAUGA,1
158,ALABAMA,AL,,BALDWIN,3
159,ALABAMA,AL,,BARBOUR,5
160,ALABAMA,AL,,BIBB,7
161,ALABAMA,AL,,BLOUNT,9
162,ALABAMA,AL,,BULLOCK,11
163,ALABAMA,AL,,BUTLER,13
164,ALABAMA,AL,,CALHOUN,15
165,ALABAMA,AL,,CHAMBERS,17
166,ALABAMA,AL,,CHEROKEE,19
167,ALABAMA,AL,,CHILTON,21
168,ALABAMA,AL,,CHOCTAW,23
169,ALABAMA,AL,,CLARKE,25
170,ALABAMA,AL,,CLAY,27
171,ALABAMA,AL,,CLEBURNE,29
172,ALABAMA,AL,,COFFEE,31
173,ALABAMA,AL,,COLBERT,33
174,ALABAMA,AL,,CONECUH,35
175,ALABAMA,AL,,COOSA,37
176,ALABAMA,AL,,COVINGTON,39
177,ALABAMA,AL,,CRENSHAW,41
178,ALABAMA,AL,,CULLMAN,43
179,ALABAMA,AL,,DALE,45
180,ALABAMA,AL,,DALLAS,47
181,ALABAMA,AL,,DE KALB,49
182,ALABAMA,AL,,ELMORE,51
183,ALABAMA,AL,,ESCAMBIA,53
184,ALABAMA,AL,,ETOWAH,55
185,ALABAMA,AL,,FAYETTE,57
186,ALABAMA,AL,,FRANKLIN,59
187,ALABAMA,AL,,GENEVA,61
188,ALABAMA,AL,,GREENE,63
189,ALABAMA,AL,,HALE,65
190,ALABAMA,AL,,HENRY,67
191,ALABAMA,AL,,HOUSTON,69
192,ALABAMA,AL,,JACKSON,71
193,ALABAMA,AL,,JEFFERSON,73
194,ALABAMA,AL,,LAMAR,75
195,ALABAMA,AL,,LAUDERDALE,77
196,ALABAMA,AL,,LAWRENCE,79
197,ALABAMA,AL,,LEE,81
198,ALABAMA,AL,,LIMESTONE,83
199,ALABAMA,AL,,LOWNDES,85
200,ALABAMA,AL,,MACON,87
201,ALABAMA,AL,,MADISON,89
202,ALABAMA,AL,,MARENGO,91
203,ALABAMA,AL,,MARION,93
204,ALABAMA,AL,,MARSHALL,95
205,ALABAMA,AL,,MOBILE,97
206,ALABAMA,AL,,MONROE,99
207,ALABAMA,AL,,MONTGOMERY,101
208,ALABAMA,AL,,MORGAN,103
209,ALABAMA,AL,,PERRY,105
210,ALABAMA,AL,,PICKENS,107
211,ALABAMA,AL,,PIKE,109
212,ALABAMA,AL,,RANDOLPH,111
213,ALABAMA,AL,,RUSSELL,113
214,ALABAMA,AL,,ST CLAIR,115
215,ALABAMA,AL,,SHELBY,117
216,ALABAMA,AL,,SUMTER,119
217,ALABAMA,AL,,TALLADEGA,121
218,ALABAMA,AL,,TALLAPOOSA,123
219,ALABAMA,AL,,TUSCALOOSA,125
220,ALABAMA,AL,,WALKER,127
221,ALABAMA,AL,,WASHINGTON,129
222,ALABAMA,AL,,WILCOX,131
223,ALABAMA,AL,,WINSTON,133
224,ALABAMA,AL,99,OFFSHORE-STATE,990
225,ARKANSAS,AR,,ARKANSAS,1
226,ARKANSAS,AR,,ASHLEY,3
227,ARKANSAS,AR,,BAXTER,5
228,ARKANSAS,AR,,BENTON,7
229,ARKANSAS,AR,,BOONE,9
230,ARKANSAS,AR,,BRADLEY,11
231,ARKANSAS,AR,,CALHOUN,13
232,ARKANSAS,AR,,CARROLL,15
233,ARKANSAS,AR,,CHICOT,17
234,ARKANSAS,AR,,CLARK,19
235,ARKANSAS,AR,,CLAY,21
236,ARKANSAS,AR,,CLEBURNE,23
237,ARKANSAS,AR,,CLEVELAND,25
238,ARKANSAS,AR,,COLUMBIA,27
239,ARKANSAS,AR,,CONWAY,29
240,ARKANSAS,AR,,CRAIGHEAD,31
241,ARKANSAS,AR,,CRAWFORD,33
242,ARKANSAS,AR,,CRITTENDEN,35
243,ARKANSAS,AR,,CROSS,37
244,ARKANSAS,AR,,DALLAS,39
245,ARKANSAS,AR,,DESHA,41
246,ARKANSAS,AR,,DREW,43
247,ARKANSAS,AR,,FAULKNER,45
248,ARKANSAS,AR,,FRANKLIN,47
249,ARKANSAS,AR,,FULTON,49
250,ARKANSAS,AR,,GARLAND,51
251,ARKANSAS,AR,,GRANT,53
252,ARKANSAS,AR,,GREENE,55
253,ARKANSAS,AR,,HEMPSTEAD,57
254,ARKANSAS,AR,,HOT SPRING,59
255,ARKANSAS,AR,,HOWARD,61
256,ARKANSAS,AR,,INDEPENDENCE,63
257,ARKANSAS,AR,,IZARD,65
258,ARKANSAS,AR,,JACKSON,67
259,ARKANSAS,AR,,JEFFERSON,69
260,ARKANSAS,AR,,JOHNSON,71
261,ARKANSAS,AR,,LAFAYETTE,73
262,ARKANSAS,AR,,LAWRENCE,75
263,ARKANSAS,AR,,LEE,77
264,ARKANSAS,AR,,LINCOLN,79
265,ARKANSAS,AR,,LITTLE RIVER,81
266,ARKANSAS,AR,,LOGAN,83
267,ARKANSAS,AR,,LONOKE,85
268,ARKANSAS,AR,,MADISON,87
269,ARKANSAS,AR,,MARION,89
270,ARKANSAS,AR,,MILLER,91
271,ARKANSAS,AR,,MISSISSIPPI,93
272,ARKANSAS,AR,,MONROE,95
273,ARKANSAS,AR,,NEVADA,99
274,ARKANSAS,AR,,NEWTON,101
275,ARKANSAS,AR,,OUACHITA,103
276,ARKANSAS,AR,,PERRY,105
277,ARKANSAS,AR,,PHILLIPS,107
278,ARKANSAS,AR,,PIKE,109
279,ARKANSAS,AR,,POINSETT,111
280,ARKANSAS,AR,,POLK,113
281,ARKANSAS,AR,,POPE,115
282,ARKANSAS,AR,,PRAIRIE,117
283,ARKANSAS,AR,,PULASKI,119
284,ARKANSAS,AR,,RANDOLPH,121
285,ARKANSAS,AR,,ST FRANCIS,123
286,ARKANSAS,AR,,SALINE,125
287,ARKANSAS,AR,,SCOTT,127
288,ARKANSAS,AR,,SEARCY,129
289,ARKANSAS,AR,,SEBASTIAN,131
290,ARKANSAS,AR,,SEVIER,133
291,ARKANSAS,AR,,SHARP,135
292,ARKANSAS,AR,,STONE,137
293,ARKANSAS,AR,,UNION,139
294,ARKANSAS,AR,,VAN BUREN,141
295,ARKANSAS,AR,,WASHINGTON,143
296,ARKANSAS,AR,,WHITE,145
297,ARKANSAS,AR,,WOODRUFF,147
298,ARKANSAS,AR,,YELL,149
299,ARIZONA,AZ,,APACHE,1
300,ARIZONA,AZ,,COCHISE,3
301,ARIZONA,AZ,,COCONINO,5
302,ARIZONA,AZ,,GILA,7
303,ARIZONA,AZ,,GRAHAM,9
304,ARIZONA,AZ,,GREENLEE,11
305,ARIZONA,AZ,,LA PAZ,12
306,ARIZONA,AZ,,MARICOPA,13
307,ARIZONA,AZ,,MOHAVE,15
308,ARIZONA,AZ,,NAVAJO,17
309,ARIZONA,AZ,,PIMA,19
310,ARIZONA,AZ,,PINAL,21
311,ARIZONA,AZ,,SANTA CRUZ,23
312,ARIZONA,AZ,,YAVAPAI,25
313,ARIZONA,AZ,,YUMA,27
314,CALIFORNIA,CA,3,ALAMEDA,1
315,CALIFORNIA,CA,3,ALPINE,3
316,CALIFORNIA,CA,3,AMADOR,5
317,CALIFORNIA,CA,3,BUTTE,7
318,CALIFORNIA,CA,3,CALAVERAS,9
319,CALIFORNIA,CA,3,COLUSA,11
320,CALIFORNIA,CA,3,CONTRA COSTA,13
321,CALIFORNIA,CA,3,DEL NORTE,15
322,CALIFORNIA,CA,3,EL DORADO,17
323,CALIFORNIA,CA,3,FRESNO,19
324,CALIFORNIA,CA,3,GLENN,21
325,CALIFORNIA,CA,3,HUMBOLDT,23
326,CALIFORNIA,CA,1,IMPERIAL,25
327,CALIFORNIA,CA,3,INYO,27
328,CALIFORNIA,CA,3,KERN,29
329,CALIFORNIA,CA,3,KINGS,31
330,CALIFORNIA,CA,3,LAKE,33
331,CALIFORNIA,CA,3,LASSEN,35
332,CALIFORNIA,CA,1,LOS ANGELES,37
333,CALIFORNIA,CA,2,LOS ANGELES,37
334,CALIFORNIA,CA,3,MADERA,39
335,CALIFORNIA,CA,3,MARIN,41
336,CALIFORNIA,CA,3,MARIPOSA,43
337,CALIFORNIA,CA,3,MENDOCINO,45
338,CALIFORNIA,CA,3,MERCED,47
339,CALIFORNIA,CA,3,MODOC,49
340,CALIFORNIA,CA,3,MONO,51
341,CALIFORNIA,CA,2,MONTEREY,53
342,CALIFORNIA,CA,3,NAPA,55
343,CALIFORNIA,CA,3,NEVADA,57
344,CALIFORNIA,CA,1,ORANGE,59
345,CALIFORNIA,CA,3,PLACER,61
346,CALIFORNIA,CA,3,PLUMAS,63
347,CALIFORNIA,CA,1,RIVERSIDE,65
348,CALIFORNIA,CA,3,SACRAMENTO,67
349,CALIFORNIA,CA,3,SAN BENITO,69
350,CALIFORNIA,CA,1,SAN BERNARDINO,71
351,CALIFORNIA,CA,1,SAN DIEGO,73
352,CALIFORNIA,CA,3,SAN FRANCISCO,75
353,CALIFORNIA,CA,3,SAN JOAQUIN,77
354,CALIFORNIA,CA,2,SAN LUIS OBISPO,79
355,CALIFORNIA,CA,3,SAN MATEO,81
356,CALIFORNIA,CA,2,SANTA BARBARA,83
357,CALIFORNIA,CA,2,SANTA CLARA,85
358,CALIFORNIA,CA,2,SANTA CRUZ,87
359,CALIFORNIA,CA,3,SHASTA,89
360,CALIFORNIA,CA,3,SIERRA,91
361,CALIFORNIA,CA,3,SISKIYOU,93
362,CALIFORNIA,CA,3,SOLANO,95
363,CALIFORNIA,CA,3,SONOMA,97
364,CALIFORNIA,CA,3,STANISLAUS,99
365,CALIFORNIA,CA,3,SUTTER,101
366,CALIFORNIA,CA,3,TEHAMA,103
367,CALIFORNIA,CA,3,TRINITY,105
368,CALIFORNIA,CA,3,TULARE,107
369,CALIFORNIA,CA,3,TUOLUMNE,109
370,CALIFORNIA,CA,2,VENTURA,111
371,CALIFORNIA,CA,3,YOLO,113
372,CALIFORNIA,CA,3,YUBA,115
373,CALIFORNIA,CA,99,OFFSHORE-STATE,990
374,COLORADO,CO,,ADAMS,1
375,COLORADO,CO,,ALAMOSA,3
376,COLORADO,CO,,ARAPAHOE,5
377,COLORADO,CO,,ARCHULETA,7
378,COLORADO,CO,,BACA,9
379,COLORADO,CO,,BENT,11
380,COLORADO,CO,,BOULDER,13
381,COLORADO,CO,,BROOMFIELD,14
382,COLORADO,CO,,CHAFFEE,15
383,COLORADO,CO,,CHEYENNE,17
384,COLORADO,CO,,CLEAR CREEK,19
385,COLORADO,CO,,CONEJOS,21
386,COLORADO,CO,,COSTILLA,23
387,COLORADO,CO,,CROWLEY,25
388,COLORADO,CO,,CUSTER,27
389,COLORADO,CO,,DELTA,29
390,COLORADO,CO,,DENVER,31
391,COLORADO,CO,,DOLORES,33
392,COLORADO,CO,,DOUGLAS,35
393,COLORADO,CO,,EAGLE,37
394,COLORADO,CO,,ELBERT,39
395,COLORADO,CO,,EL PASO,41
396,COLORADO,CO,,FREMONT,43
397,COLORADO,CO,,GARFIELD,45
398,COLORADO,CO,,GILPIN,47
399,COLORADO,CO,,GRAND,49
400,COLORADO,CO,,GUNNISON,51
401,COLORADO,CO,,HINSDALE,53
402,COLORADO,CO,,HUERFANO,55
403,COLORADO,CO,,JACKSON,57
404,COLORADO,CO,,JEFFERSON,59
405,COLORADO,CO,,KIOWA,61
406,COLORADO,CO,,KIT CARSON,63
407,COLORADO,CO,,LAKE,65
408,COLORADO,CO,,LA PLATA,67
409,COLORADO,CO,,LARIMER,69
410,COLORADO,CO,,LAS ANIMAS,71
411,COLORADO,CO,,LINCOLN,73
412,COLORADO,CO,,LOGAN,75
413,COLORADO,CO,,MESA,77
414,COLORADO,CO,,MINERAL,79
415,COLORADO,CO,,MOFFAT,81
416,COLORADO,CO,,MONTEZUMA,83
417,COLORADO,CO,,MONTROSE,85
418,COLORADO,CO,,MORGAN,87
419,COLORADO,CO,,OTERO,89
420,COLORADO,CO,,OURAY,91
421,COLORADO,CO,,PARK,93
422,COLORADO,CO,,PHILLIPS,95
423,COLORADO,CO,,PITKIN,97
424,COLORADO,CO,,PROWERS,99
425,COLORADO,CO,,PUEBLO,101
426,COLORADO,CO,,RIO BLANCO,103
427,COLORADO,CO,,RIO GRANDE,105
428,COLORADO,CO,,ROUTT,107
429,COLORADO,CO,,SAGUACHE,109
430,COLORADO,CO,,SAN JUAN,111
431,COLORADO,CO,,SAN MIGUEL,113
432,COLORADO,CO,,SEDGWICK,115
433,COLORADO,CO,,SUMMIT,117
434,COLORADO,CO,,TELLER,119
435,COLORADO,CO,,WASHINGTON,121
436,COLORADO,CO,,WELD,123
437,COLORADO,CO,,YUMA,125
438,CONNECTICUT,CT,,FAIRFIELD,1
439,CONNECTICUT,CT,,HARTFORD,3
440,CONNECTICUT,CT,,LITCHFIELD,5
441,CONNECTICUT,CT,,MIDDLESEX,7
442,CONNECTICUT,CT,,NEW HAVEN,9
443,CONNECTICUT,CT,,NEW LONDON,11
444,CONNECTICUT,CT,,TOLLAND,13
445,CONNECTICUT,CT,,WINDHAM,15
446,CONNECTICUT,CT,99,OFFSHORE-STATE,990
447,DISTRICT OF COLUMBIA,DC,,DISTRICT OF COLUMBIA,1
448,DELAWARE,DE,,KENT,1
449,DELAWARE,DE,,NEW CASTLE,3
450,DELAWARE,DE,,SUSSEX,5
451,DELAWARE,DE,99,OFFSHORE-STATE,990
452,FEDERAL ATLANTIC,FA,EC,OFFSHORE - FEDERAL,995
453,FEDERAL GULF OF MEXICO,FG,CP,OFFSHORE-FEDERAL-CENTRAL GULF,995
454,FEDERAL GULF OF MEXICO,FG,EP,OFFSHORE-FEDERAL-EASTERN GULF,995
455,FEDERAL GULF OF MEXICO,FG,WP,OFFSHORE-FEDERAL-WESTERN GULF,995
456,FLORIDA,FL,,ALACHUA,1
457,FLORIDA,FL,,BAKER,3
458,FLORIDA,FL,,BAY,5
459,FLORIDA,FL,,BRADFORD,7
460,FLORIDA,FL,,BREVARD,9
461,FLORIDA,FL,,BROWARD,11
462,FLORIDA,FL,,CALHOUN,13
463,FLORIDA,FL,,CHARLOTTE,15
464,FLORIDA,FL,,CITRUS,17
465,FLORIDA,FL,,CLAY,19
466,FLORIDA,FL,,COLLIER,21
467,FLORIDA,FL,,COLUMBIA,23
468,FLORIDA,FL,,"DADE (*replaced, now MIAMI-DADE 086)",25
469,FLORIDA,FL,,DE SOTO,27
470,FLORIDA,FL,,DIXIE,29
471,FLORIDA,FL,,DUVAL,31
472,FLORIDA,FL,,ESCAMBIA,33
473,FLORIDA,FL,,FLAGLER,35
474,FLORIDA,FL,,FRANKLIN,37
475,FLORIDA,FL,,GADSDEN,39
476,FLORIDA,FL,,GILCHRIST,41
477,FLORIDA,FL,,GLADES,43
478,FLORIDA,FL,,GULF,45
479,FLORIDA,FL,,HAMILTON,47
480,FLORIDA,FL,,HARDEE,49
481,FLORIDA,FL,,HENDRY,51
482,FLORIDA,FL,,HERNANDO,53
483,FLORIDA,FL,,HIGHLANDS,55
484,FLORIDA,FL,,HILLSBOROUGH,57
485,FLORIDA,FL,,HOLMES,59
486,FLORIDA,FL,,INDIAN RIVER,61
487,FLORIDA,FL,,JACKSON,63
488,FLORIDA,FL,,JEFFERSON,65
489,FLORIDA,FL,,LAFAYETTE,67
490,FLORIDA,FL,,LAKE,69
491,FLORIDA,FL,,LEE,71
492,FLORIDA,FL,,LEON,73
493,FLORIDA,FL,,LEVY,75
494,FLORIDA,FL,,LIBERTY,77
495,FLORIDA,FL,,MADISON,79
496,FLORIDA,FL,,MANATEE,81
497,FLORIDA,FL,,MARION,83
498,FLORIDA,FL,,MARTIN,85
499,FLORIDA,FL,,MIAMI-DADE,86
500,FLORIDA,FL,,MONROE,87
501,FLORIDA,FL,,NASSAU,89
502,FLORIDA,FL,,OKALOOSA,91
503,FLORIDA,FL,,OKEECHOBEE,93
504,FLORIDA,FL,,ORANGE,95
505,FLORIDA,FL,,OSCEOLA,97
506,FLORIDA,FL,,PALM BEACH,99
507,FLORIDA,FL,,PASCO,101
508,FLORIDA,FL,,PINELLAS,103
509,FLORIDA,FL,,POLK,105
510,FLORIDA,FL,,PUTNAM,107
511,FLORIDA,FL,,ST JOHNS,109
512,FLORIDA,FL,,ST LUCIE,111
513,FLORIDA,FL,,SANTA ROSA,113
514,FLORIDA,FL,,SARASOTA,115
515,FLORIDA,FL,,SEMINOLE,117
516,FLORIDA,FL,,SUMTER,119
517,FLORIDA,FL,,SUWANNEE,121
518,FLORIDA,FL,,TAYLOR,123
519,FLORIDA,FL,,UNION,125
520,FLORIDA,FL,,VOLUSIA,127
521,FLORIDA,FL,,WAKULLA,129
522,FLORIDA,FL,,WALTON,131
523,FLORIDA,FL,,WASHINGTON,133
524,FLORIDA,FL,99,OFFSHORE - STATE,990
