,State Name,State Code,Subdivision Code,County Name,County Code
2716,TEXAS,TX,3,CHAMBERS,71
2717,TEXAS,TX,6,CHEROKEE,73
2718,TEXAS,TX,10,CHILDRESS,75
2719,TEXAS,TX,9,CLAY,77
2720,TEXAS,TX,8A,COCHRAN,79
2721,TEXAS,TX,7C,COKE,81
2722,TEXAS,TX,7B,COLEMAN,83
2723,TEXAS,TX,5,COLLIN,85
2724,TEXAS,TX,10,COLLINGSWORTH,87
2725,TEXAS,TX,3,COLORADO,89
2726,TEXAS,TX,1,COMAL,91
2727,TEXAS,TX,7B,COMANCHE,93
2728,TEXAS,TX,7C,CONCHO,95
2729,TEXAS,TX,9,COOKE,97
2730,TEXAS,TX,7B,CORYELL,99
2731,TEXAS,TX,8A,COTTLE,101
2732,TEXAS,TX,8,CRANE,103
2733,TEXAS,TX,7C,CROCKETT,105
2734,TEXAS,TX,8A,CROSBY,107
2735,TEXAS,TX,8,CULBERSON,109
2736,TEXAS,TX,10,DALLAM,111
2737,TEXAS,TX,5,DALLAS,113
2738,TEXAS,TX,8A,DAWSON,115
2739,TEXAS,TX,10,DEAF SMITH,117
2740,TEXAS,TX,5,DELTA,119
2741,TEXAS,TX,9,DENTON,121
2742,TEXAS,TX,2,DE WITT,123
2743,TEXAS,TX,8A,DICKENS,125
2744,TEXAS,TX,1,DIMMIT,127
2745,TEXAS,TX,10,DONLEY,129
2746,TEXAS,TX,4,DUVAL,131
2747,TEXAS,TX,7B,EASTLAND,133
2748,TEXAS,TX,8,ECTOR,135
2749,TEXAS,TX,1,EDWARDS,137
2750,TEXAS,TX,5,ELLIS,139
2751,TEXAS,TX,8,EL PASO,141
2752,TEXAS,TX,7B,ERATH,143
2753,TEXAS,TX,5,FALLS,145
2754,TEXAS,TX,5,FANNIN,147
2755,TEXAS,TX,3,FAYETTE,149
2756,TEXAS,TX,7B,FISHER,151
2757,TEXAS,TX,8A,FLOYD,153
2758,TEXAS,TX,9,FOARD,155
2759,TEXAS,TX,3,FORT BEND,157
2760,TEXAS,TX,6,FRANKLIN,159
2761,TEXAS,TX,5,FREESTONE,161
2762,TEXAS,TX,1,FRIO,163
2763,TEXAS,TX,8A,GAINES,165
2764,TEXAS,TX,3,GALVESTON,167
2765,TEXAS,TX,8A,GARZA,169
2766,TEXAS,TX,1,GILLESPIE,171
2767,TEXAS,TX,8,GLASSCOCK,173
2768,TEXAS,TX,2,GOLIAD,175
2769,TEXAS,TX,1,GONZALES,177
2770,TEXAS,TX,10,GRAY,179
2771,TEXAS,TX,9,GRAYSON,181
2772,TEXAS,TX,6,GREGG,183
2773,TEXAS,TX,3,GRIMES,185
2774,TEXAS,TX,1,GUADALUPE,187
2775,TEXAS,TX,8A,HALE,189
2776,TEXAS,TX,10,HALL,191
2777,TEXAS,TX,7B,HAMILTON,193
2778,TEXAS,TX,10,HANSFORD,195
2779,TEXAS,TX,9,HARDEMAN,197
2780,TEXAS,TX,3,HARDIN,199
2781,TEXAS,TX,3,HARRIS,201
2782,TEXAS,TX,6,HARRISON,203
2783,TEXAS,TX,10,HARTLEY,205
2784,TEXAS,TX,7B,HASKELL,207
2785,TEXAS,TX,1,HAYS,209
2786,TEXAS,TX,10,HEMPHILL,211
2787,TEXAS,TX,5,HENDERSON,213
2788,TEXAS,TX,4,HIDALGO,215
2789,TEXAS,TX,5,HILL,217
2790,TEXAS,TX,8A,HOCKLEY,219
2791,TEXAS,TX,7B,HOOD,221
2792,TEXAS,TX,5,HOPKINS,223
2793,TEXAS,TX,6,HOUSTON,225
2794,TEXAS,TX,8,HOWARD,227
2795,TEXAS,TX,8,HUDSPETH,229
2796,TEXAS,TX,5,HUNT,231
2797,TEXAS,TX,10,HUTCHINSON,233
2798,TEXAS,TX,7C,IRION,235
2799,TEXAS,TX,9,JACK,237
2800,TEXAS,TX,2,JACKSON,239
2801,TEXAS,TX,3,JASPER,241
2802,TEXAS,TX,8,JEFF DAVIS,243
2803,TEXAS,TX,3,JEFFERSON,245
2804,TEXAS,TX,4,JIM HOGG,247
2805,TEXAS,TX,4,JIM WELLS,249
2806,TEXAS,TX,5,JOHNSON,251
2807,TEXAS,TX,7B,JONES,253
2808,TEXAS,TX,2,KARNES,255
2809,TEXAS,TX,5,KAUFMAN,257
2810,TEXAS,TX,1,KENDALL,259
2811,TEXAS,TX,4,KENEDY,261
2812,TEXAS,TX,8A,KENT,263
2813,TEXAS,TX,1,KERR,265
2814,TEXAS,TX,7C,KIMBLE,267
2815,TEXAS,TX,8A,KING,269
2816,TEXAS,TX,1,KINNEY,271
2817,TEXAS,TX,4,KLEBERG,273
2818,TEXAS,TX,9,KNOX,275
2819,TEXAS,TX,5,LAMAR,277
2820,TEXAS,TX,8A,LAMB,279
2821,TEXAS,TX,7B,LAMPASAS,281
2822,TEXAS,TX,1,LA SALLE,283
2823,TEXAS,TX,2,LAVACA,285
2824,TEXAS,TX,3,LEE,287
2825,TEXAS,TX,5,LEON,289
2826,TEXAS,TX,3,LIBERTY,291
2827,TEXAS,TX,5,LIMESTONE,293
2828,TEXAS,TX,10,LIPSCOMB,295
2829,TEXAS,TX,2,LIVE OAK,297
2830,TEXAS,TX,1,LLANO,299
2831,TEXAS,TX,8,LOVING,301
2832,TEXAS,TX,8A,LUBBOCK,303
2833,TEXAS,TX,8A,LYNN,305
2834,TEXAS,TX,7C,MCCULLOCH,307
2835,TEXAS,TX,5,MCLENNAN,309
2836,TEXAS,TX,1,MCMULLEN,311
2837,TEXAS,TX,3,MADISON,313
2838,TEXAS,TX,6,MARION,315
2839,TEXAS,TX,8,MARTIN,317
2840,TEXAS,TX,1,MASON,319
2841,TEXAS,TX,3,MATAGORDA,321
2842,TEXAS,TX,1,MAVERICK,323
2843,TEXAS,TX,1,MEDINA,325
2844,TEXAS,TX,7C,MENARD,327
2845,TEXAS,TX,8,MIDLAND,329
2846,TEXAS,TX,1,MILAM,331
2847,TEXAS,TX,7B,MILLS,333
2848,TEXAS,TX,8,MITCHELL,335
2849,TEXAS,TX,9,MONTAGUE,337
2850,TEXAS,TX,3,MONTGOMERY,339
2851,TEXAS,TX,10,MOORE,341
2852,TEXAS,TX,6,MORRIS,343
2853,TEXAS,TX,8A,MOTLEY,345
2854,TEXAS,TX,6,NACOGDOCHES,347
2855,TEXAS,TX,5,NAVARRO,349
2856,TEXAS,TX,3,NEWTON,351
2857,TEXAS,TX,7B,NOLAN,353
2858,TEXAS,TX,4,NUECES,355
2859,TEXAS,TX,10,OCHILTREE,357
2860,TEXAS,TX,10,OLDHAM,359
2861,TEXAS,TX,3,ORANGE,361
2862,TEXAS,TX,7B,PALO PINTO,363
2863,TEXAS,TX,6,PANOLA,365
2864,TEXAS,TX,7B,PARKER,367
2865,TEXAS,TX,10,PARMER,369
2866,TEXAS,TX,8,PECOS,371
2867,TEXAS,TX,3,POLK,373
2868,TEXAS,TX,10,POTTER,375
2869,TEXAS,TX,8,PRESIDIO,377
2870,TEXAS,TX,5,RAINS,379
2871,TEXAS,TX,10,RANDALL,381
2872,TEXAS,TX,7C,REAGAN,383
2873,TEXAS,TX,1,REAL,385
2874,TEXAS,TX,6,RED RIVER,387
2875,TEXAS,TX,8,REEVES,389
2876,TEXAS,TX,2,REFUGIO,391
2877,TEXAS,TX,10,ROBERTS,393
2878,TEXAS,TX,5,ROBERTSON,395
2879,TEXAS,TX,5,ROCKWALL,397
2880,TEXAS,TX,7C,RUNNELS,399
2881,TEXAS,TX,6,RUSK,401
2882,TEXAS,TX,6,SABINE,403
2883,TEXAS,TX,6,SAN AUGUSTINE,405
2884,TEXAS,TX,3,SAN JACINTO,407
2885,TEXAS,TX,4,SAN PATRICIO,409
2886,TEXAS,TX,7B,SAN SABA,411
2887,TEXAS,TX,7C,SCHLEICHER,413
2888,TEXAS,TX,8A,SCURRY,415
2889,TEXAS,TX,7B,SHACKELFORD,417
2890,TEXAS,TX,6,SHELBY,419
2891,TEXAS,TX,10,SHERMAN,421
2892,TEXAS,TX,6,SMITH,423
2893,TEXAS,TX,7B,SOMERVELL,425
2894,TEXAS,TX,4,STARR,427
2895,TEXAS,TX,7B,STEPHENS,429
2896,TEXAS,TX,8,STERLING,431
2897,TEXAS,TX,7B,STONEWALL,433
2898,TEXAS,TX,7C,SUTTON,435
2899,TEXAS,TX,10,SWISHER,437
2900,TEXAS,TX,5,TARRANT,439
2901,TEXAS,TX,7B,TAYLOR,441
2902,TEXAS,TX,7C,TERRELL,443
2903,TEXAS,TX,8A,TERRY,445
2904,TEXAS,TX,7B,THROCKMORTON,447
2905,TEXAS,TX,6,TITUS,449
2906,TEXAS,TX,7C,TOM GREEN,451
2907,TEXAS,TX,1,TRAVIS,453
2908,TEXAS,TX,3,TRINITY,455
2909,TEXAS,TX,3,TYLER,457
2910,TEXAS,TX,6,UPSHUR,459
2911,TEXAS,TX,7C,UPTON,461
2912,TEXAS,TX,1,UVALDE,463
2913,TEXAS,TX,1,VAL VERDE,465
2914,TEXAS,TX,5,VAN ZANDT,467
2915,TEXAS,TX,2,VICTORIA,469
2916,TEXAS,TX,3,WALKER,471
2917,TEXAS,TX,3,WALLER,473
2918,TEXAS,TX,8,WARD,475
2919,TEXAS,TX,3,WASHINGTON,477
2920,TEXAS,TX,4,WEBB,479
2921,TEXAS,TX,3,WHARTON,481
2922,TEXAS,TX,10,WHEELER,483
2923,TEXAS,TX,9,WICHITA,485
2924,TEXAS,TX,9,WILBARGER,487
2925,TEXAS,TX,4,WILLACY,489
2926,TEXAS,TX,1,WILLIAMSON,491
2927,TEXAS,TX,1,WILSON,493
2928,TEXAS,TX,8,WINKLER,495
2929,TEXAS,TX,9,WISE,497
2930,TEXAS,TX,6,WOOD,499
2931,TEXAS,TX,8A,YOAKUM,501
2932,TEXAS,TX,9,YOUNG,503
2933,TEXAS,TX,4,ZAPATA,505
2934,TEXAS,TX,1,ZAVALA,507
2935,TEXAS,TX,99,OFFSHORE-STATE,990
2936,UTAH,UT,,BEAVER,1
2937,UTAH,UT,,BOX ELDER,3
2938,UTAH,UT,,CACHE,5
2939,UTAH,UT,,CARBON,7
2940,UTAH,UT,,DAGGETT,9
2941,UTAH,UT,,DAVIS,11
2942,UTAH,UT,,DUCHESNE,13
2943,UTAH,UT,,EMERY,15
2944,UTAH,UT,,GARFIELD,17
2945,UTAH,UT,,GRAND,19
2946,UTAH,UT,,IRON,21
2947,UTAH,UT,,JUAB,23
2948,UTAH,UT,,KANE,25
2949,UTAH,UT,,MILLARD,27
2950,UTAH,UT,,MORGAN,29
2951,UTAH,UT,,PIUTE,31
2952,UTAH,UT,,RICH,33
2953,UTAH,UT,,SALT LAKE,35
2954,UTAH,UT,,SAN JUAN,37
2955,UTAH,UT,,SANPETE,39
2956,UTAH,UT,,SEVIER,41
2957,UTAH,UT,,SUMMIT,43
2958,UTAH,UT,,TOOELE,45
2959,UTAH,UT,,UINTAH,47
2960,UTAH,UT,,UTAH,49
2961,UTAH,UT,,WASATCH,51
2962,UTAH,UT,,WASHINGTON,53
2963,UTAH,UT,,WAYNE,55
2964,UTAH,UT,,WEBER,57
2965,VIRGINIA,VA,,ACCOMACK,1
2966,VIRGINIA,VA,,ALBEMARLE,3
2967,VIRGINIA,VA,,ALLEGHANY,5
2968,VIRGINIA,VA,,AMELIA,7
2969,VIRGINIA,VA,,AMHERST,9
2970,VIRGINIA,VA,,APPOMATTOX,11
2971,VIRGINIA,VA,,ARLINGTON,13
2972,VIRGINIA,VA,,AUGUSTA,15
2973,VIRGINIA,VA,,BATH,17
2974,VIRGINIA,VA,,BEDFORD,19
2975,VIRGINIA,VA,,BLAND,21
2976,VIRGINIA,VA,,BOTETOURT,23
2977,VIRGINIA,VA,,BRUNSWICK,25
2978,VIRGINIA,VA,,BUCHANAN,27
2979,VIRGINIA,VA,,BUCKINGHAM,29
2980,VIRGINIA,VA,,CAMPBELL,31
2981,VIRGINIA,VA,,CAROLINE,33
2982,VIRGINIA,VA,,CARROLL,35
2983,VIRGINIA,VA,,CHARLES CITY,36
2984,VIRGINIA,VA,,CHARLOTTE,37
2985,VIRGINIA,VA,,CHESTERFIELD,41
2986,VIRGINIA,VA,,CLARKE,43
2987,VIRGINIA,VA,,CRAIG,45
2988,VIRGINIA,VA,,CULPEPER,47
2989,VIRGINIA,VA,,CUMBERLAND,49
2990,VIRGINIA,VA,,DICKENSON,51
2991,VIRGINIA,VA,,DINWIDDIE,53
2992,VIRGINIA,VA,,ESSEX,57
2993,VIRGINIA,VA,,FAIRFAX,59
2994,VIRGINIA,VA,,FAUQUIER,61
2995,VIRGINIA,VA,,FLOYD,63
2996,VIRGINIA,VA,,FLUVANNA,65
2997,VIRGINIA,VA,,FRANKLIN,67
2998,VIRGINIA,VA,,FREDERICK,69
2999,VIRGINIA,VA,,GILES,71
3000,VIRGINIA,VA,,GLOUCESTER,73
3001,VIRGINIA,VA,,GOOCHLAND,75
3002,VIRGINIA,VA,,GRAYSON,77
3003,VIRGINIA,VA,,GREENE,79
3004,VIRGINIA,VA,,GREENSVILLE,81
3005,VIRGINIA,VA,,HALIFAX,83
3006,VIRGINIA,VA,,HANOVER,85
3007,VIRGINIA,VA,,HENRICO,87
3008,VIRGINIA,VA,,HENRY,89
3009,VIRGINIA,VA,,HIGHLAND,91
3010,VIRGINIA,VA,,ISLE OF WIGHT,93
3011,VIRGINIA,VA,,JAMES CITY,95
3012,VIRGINIA,VA,,KING AND QUEEN,97
3013,VIRGINIA,VA,,KING GEORGE,99
3014,VIRGINIA,VA,,KING WILLIAM,101
3015,VIRGINIA,VA,,LANCASTER,103
3016,VIRGINIA,VA,,LEE,105
3017,VIRGINIA,VA,,LOUDOUN,107
3018,VIRGINIA,VA,,LOUISA,109
3019,VIRGINIA,VA,,LUNENBURG,111
3020,VIRGINIA,VA,,MADISON,113
3021,VIRGINIA,VA,,MATHEWS,115
3022,VIRGINIA,VA,,MECKLENBURG,117
3023,VIRGINIA,VA,,MIDDLESEX,119
3024,VIRGINIA,VA,,MONTGOMERY,121
3025,VIRGINIA,VA,,NELSON,125
3026,VIRGINIA,VA,,NEW KENT,127
3027,VIRGINIA,VA,,NORTHAMPTON,131
3028,VIRGINIA,VA,,NORTHUMBERLAND,133
3029,VIRGINIA,VA,,NOTTOWAY,135
3030,VIRGINIA,VA,,ORANGE,137
3031,VIRGINIA,VA,,PAGE,139
3032,VIRGINIA,VA,,PATRICK,141
3033,VIRGINIA,VA,,PITTSYLVANIA,143
3034,VIRGINIA,VA,,POWHATAN,145
3035,VIRGINIA,VA,,PRINCE EDWARD,147
3036,VIRGINIA,VA,,PRINCE GEORGE,149
3037,VIRGINIA,VA,,PRINCE WILLIAM,153
3038,VIRGINIA,VA,,PULASKI,155
3039,VIRGINIA,VA,,RAPPAHANNOCK,157
3040,VIRGINIA,VA,,RICHMOND,159
3041,VIRGINIA,VA,,ROANOKE,161
3042,VIRGINIA,VA,,ROCKBRIDGE,163
3043,VIRGINIA,VA,,ROCKINGHAM,165
3044,VIRGINIA,VA,,RUSSELL,167
3045,VIRGINIA,VA,,SCOTT,169
3046,VIRGINIA,VA,,SHENANDOAH,171
3047,VIRGINIA,VA,,SMYTH,173
3048,VIRGINIA,VA,,SOUTHAMPTON,175
3049,VIRGINIA,VA,,SPOTSYLVANIA,177
3050,VIRGINIA,VA,,STAFFORD,179
3051,VIRGINIA,VA,,SURRY,181
3052,VIRGINIA,VA,,SUSSEX,183
3053,VIRGINIA,VA,,TAZEWELL,185
3054,VIRGINIA,VA,,WARREN,187
3055,VIRGINIA,VA,,WASHINGTON,191
3056,VIRGINIA,VA,,WESTMORELAND,193
3057,VIRGINIA,VA,,WISE,195
3058,VIRGINIA,VA,,WYTHE,197
3059,VIRGINIA,VA,,YORK,199
3060,VIRGINIA,VA,99,OFFSHORE-STATE,990
3061,VERMONT,VT,,ADDISON,1
3062,VERMONT,VT,,BENNINGTON,3
3063,VERMONT,VT,,CALEDONIA,5
3064,VERMONT,VT,,CHITTENDEN,7
3065,VERMONT,VT,,ESSEX,9
3066,VERMONT,VT,,FRANKLIN,11
3067,VERMONT,VT,,GRAND ISLE,13
3068,VERMONT,VT,,LAMOILLE,15
3069,VERMONT,VT,,ORANGE,17
3070,VERMONT,VT,,ORLEANS,19
3071,VERMONT,VT,,RUTLAND,21
3072,VERMONT,VT,,WASHINGTON,23
3073,VERMONT,VT,,WINDHAM,25
3074,VERMONT,VT,,WINDSOR,27
3075,WASHINGTON,WA,,ADAMS,1
3076,WASHINGTON,WA,,ASOTIN,3
3077,WASHINGTON,WA,,BENTON,5
3078,WASHINGTON,WA,,CHELAN,7
3079,WASHINGTON,WA,,CLALLAM,9
3080,WASHINGTON,WA,,CLARK,11
3081,WASHINGTON,WA,,COLUMBIA,13
3082,WASHINGTON,WA,,COWLITZ,15
3083,WASHINGTON,WA,,DOUGLAS,17
3084,WASHINGTON,WA,,FERRY,19
3085,WASHINGTON,WA,,FRANKLIN,21
3086,WASHINGTON,WA,,GARFIELD,23
3087,WASHINGTON,WA,,GRANT,25
3088,WASHINGTON,WA,,GRAYS HARBOR,27
3089,WASHINGTON,WA,,ISLAND,29
3090,WASHINGTON,WA,,JEFFERSON,31
3091,WASHINGTON,WA,,KING,33
3092,WASHINGTON,WA,,KITSAP,35
3093,WASHINGTON,WA,,KITTITAS,37
3094,WASHINGTON,WA,,KLICKITAT,39
3095,WASHINGTON,WA,,LEWIS,41
3096,WASHINGTON,WA,,LINCOLN,43
3097,WASHINGTON,WA,,MASON,45
3098,WASHINGTON,WA,,OKANOGAN,47
3099,WASHINGTON,WA,,PACIFIC,49
3100,WASHINGTON,WA,,PEND OREILLE,51
3101,WASHINGTON,WA,,PIERCE,53
3102,WASHINGTON,WA,,SAN JUAN,55
3103,WASHINGTON,WA,,SKAGIT,57
3104,WASHINGTON,WA,,SKAMANIA,59
3105,WASHINGTON,WA,,SNOHOMISH,61
3106,WASHINGTON,WA,,SPOKANE,63
3107,WASHINGTON,WA,,STEVENS,65
3108,WASHINGTON,WA,,THURSTON,67
3109,WASHINGTON,WA,,WAHKIAKUM,69
3110,WASHINGTON,WA,,WALLA WALLA,71
3111,WASHINGTON,WA,,WHATCOM,73
3112,WASHINGTON,WA,,WHITMAN,75
3113,WASHINGTON,WA,,YAKIMA,77
3114,WASHINGTON,WA,99,OFFSHORE-STATE,990
3115,WISCONSIN,WI,,ADAMS,1
3116,WISCONSIN,WI,,ASHLAND,3
3117,WISCONSIN,WI,,BARRON,5
3118,WISCONSIN,WI,,BAYFIELD,7
3119,WISCONSIN,WI,,BROWN,9
3120,WISCONSIN,WI,,BUFFALO,11
3121,WISCONSIN,WI,,BURNETT,13
3122,WISCONSIN,WI,,CALUMET,15
3123,WISCONSIN,WI,,CHIPPEWA,17
3124,WISCONSIN,WI,,CLARK,19
3125,WISCONSIN,WI,,COLUMBIA,21
3126,WISCONSIN,WI,,CRAWFORD,23
3127,WISCONSIN,WI,,DANE,25
3128,WISCONSIN,WI,,DODGE,27
3129,WISCONSIN,WI,,DOOR,29
3130,WISCONSIN,WI,,DOUGLAS,31
3131,WISCONSIN,WI,,DUNN,33
3132,WISCONSIN,WI,,EAU CLAIRE,35
3133,WISCONSIN,WI,,FLORENCE,37
3134,WISCONSIN,WI,,FOND DU LAC,39
3135,WISCONSIN,WI,,FOREST,41
3136,WISCONSIN,WI,,GRANT,43
3137,WISCONSIN,WI,,GREEN,45
3138,WISCONSIN,WI,,GREEN LAKE,47
3139,WISCONSIN,WI,,IOWA,49
3140,WISCONSIN,WI,,IRON,51
3141,WISCONSIN,WI,,JACKSON,53
3142,WISCONSIN,WI,,JEFFERSON,55
3143,WISCONSIN,WI,,JUNEAU,57
3144,WISCONSIN,WI,,KENOSHA,59
3145,WISCONSIN,WI,,KEWAUNEE,61
3146,WISCONSIN,WI,,LA CROSSE,63
3147,WISCONSIN,WI,,LAFAYETTE,65
3148,WISCONSIN,WI,,LANGLADE,67
3149,WISCONSIN,WI,,LINCOLN,69
3150,WISCONSIN,WI,,MANITOWOC,71
3151,WISCONSIN,WI,,MARATHON,73
3152,WISCONSIN,WI,,MARINETTE,75
3153,WISCONSIN,WI,,MARQUETTE,77
3154,WISCONSIN,WI,,MENOMINEE,78
3155,WISCONSIN,WI,,MILWAUKEE,79
3156,WISCONSIN,WI,,MONROE,81
3157,WISCONSIN,WI,,OCONTO,83
3158,WISCONSIN,WI,,ONEIDA,85
3159,WISCONSIN,WI,,OUTAGAMIE,87
3160,WISCONSIN,WI,,OZAUKEE,89
3161,WISCONSIN,WI,,PEPIN,91
3162,WISCONSIN,WI,,PIERCE,93
3163,WISCONSIN,WI,,POLK,95
3164,WISCONSIN,WI,,PORTAGE,97
3165,WISCONSIN,WI,,PRICE,99
3166,WISCONSIN,WI,,RACINE,101
3167,WISCONSIN,WI,,RICHLAND,103
3168,WISCONSIN,WI,,ROCK,105
3169,WISCONSIN,WI,,RUSK,107
3170,WISCONSIN,WI,,ST CROIX,109
3171,WISCONSIN,WI,,SAUK,111
3172,WISCONSIN,WI,,SAWYER,113
3173,WISCONSIN,WI,,SHAWANO,115
3174,WISCONSIN,WI,,SHEBOYGAN,117
3175,WISCONSIN,WI,,TAYLOR,119
3176,WISCONSIN,WI,,TREMPEALEAU,121
3177,WISCONSIN,WI,,VERNON,123
3178,WISCONSIN,WI,,VILAS,125
3179,WISCONSIN,WI,,WALWORTH,127
3180,WISCONSIN,WI,,WASHBURN,129
3181,WISCONSIN,WI,,WASHINGTON,131
3182,WISCONSIN,WI,,WAUKESHA,133
3183,WISCONSIN,WI,,WAUPACA,135
3184,WISCONSIN,WI,,WAUSHARA,137
3185,WISCONSIN,WI,,WINNEBAGO,139
3186,WISCONSIN,WI,,WOOD,141
3187,WISCONSIN,WI,99,OFFSHORE-STATE,990
3188,WEST VIRGINIA,WV,,BARBOUR,1
3189,WEST VIRGINIA,WV,,BERKELEY,3
3190,WEST VIRGINIA,WV,,BOONE,5
3191,WEST VIRGINIA,WV,,BRAXTON,7
3192,WEST VIRGINIA,WV,,BROOKE,9
3193,WEST VIRGINIA,WV,,CABELL,11
3194,WEST VIRGINIA,WV,,CALHOUN,13
3195,WEST VIRGINIA,WV,,CLAY,15
3196,WEST VIRGINIA,WV,,DODDRIDGE,17
3197,WEST VIRGINIA,WV,,FAYETTE,19
3198,WEST VIRGINIA,WV,,GILMER,21
3199,WEST VIRGINIA,WV,,GRANT,23
3200,WEST VIRGINIA,WV,,GREENBRIER,25
3201,WEST VIRGINIA,WV,,HAMPSHIRE,27
3202,WEST VIRGINIA,WV,,HANCOCK,29
3203,WEST VIRGINIA,WV,,HARDY,31
3204,WEST VIRGINIA,WV,,HARRISON,33
3205,WEST VIRGINIA,WV,,JACKSON,35
3206,WEST VIRGINIA,WV,,JEFFERSON,37
3207,WEST VIRGINIA,WV,,KANAWHA,39
3208,WEST VIRGINIA,WV,,LEWIS,41
3209,WEST VIRGINIA,WV,,LINCOLN,43
3210,WEST VIRGINIA,WV,,LOGAN,45
3211,WEST VIRGINIA,WV,,MCDOWELL,47
3212,WEST VIRGINIA,WV,,MARION,49
3213,WEST VIRGINIA,WV,,MARSHALL,51
3214,WEST VIRGINIA,WV,,MASON,53
3215,WEST VIRGINIA,WV,,MERCER,55
3216,WEST VIRGINIA,WV,,MINERAL,57
3217,WEST VIRGINIA,WV,,MINGO,59
3218,WEST VIRGINIA,WV,,MONONGALIA,61
3219,WEST VIRGINIA,WV,,MONROE,63
3220,WEST VIRGINIA,WV,,MORGAN,65
3221,WEST VIRGINIA,WV,,NICHOLAS,67
3222,WEST VIRGINIA,WV,,OHIO,69
3223,WEST VIRGINIA,WV,,PENDLETON,71
3224,WEST VIRGINIA,WV,,PLEASANTS,73
3225,WEST VIRGINIA,WV,,POCAHONTAS,75
3226,WEST VIRGINIA,WV,,PRESTON,77
3227,WEST VIRGINIA,WV,,PUTNAM,79
3228,WEST VIRGINIA,WV,,RALEIGH,81
3229,WEST VIRGINIA,WV,,RANDOLPH,83
3230,WEST VIRGINIA,WV,,RITCHIE,85
3231,WEST VIRGINIA,WV,,ROANE,87
3232,WEST VIRGINIA,WV,,SUMMERS,89
3233,WEST VIRGINIA,WV,,TAYLOR,91
3234,WEST VIRGINIA,WV,,TUCKER,93
3235,WEST VIRGINIA,WV,,TYLER,95
3236,WEST VIRGINIA,WV,,UPSHUR,97
3237,WEST VIRGINIA,WV,,WAYNE,99
3238,WEST VIRGINIA,WV,,WEBSTER,101
3239,WEST VIRGINIA,WV,,WETZEL,103
3240,WEST VIRGINIA,WV,,WIRT,105
3241,WEST VIRGINIA,WV,,WOOD,107
3242,WEST VIRGINIA,WV,,WYOMING,109
3243,WYOMING,WY,,ALBANY,1
3244,WYOMING,WY,,BIG HORN,3
3245,WYOMING,WY,,CAMPBELL,5
3246,WYOMING,WY,,CARBON,7
3247,WYOMING,WY,,CONVERSE,9
3248,WYOMING,WY,,CROOK,11
3249,WYOMING,WY,,FREMONT,13
3250,WYOMING,WY,,GOSHEN,15
3251,WYOMING,WY,,HOT SPRINGS,17
3252,WYOMING,WY,,JOHNSON,19
3253,WYOMING,WY,,LARAMIE,21
3254,WYOMING,WY,,LINCOLN,23
3255,WYOMING,WY,,NATRONA,25
3256,WYOMING,WY,,NIOBRARA,27
3257,WYOMING,WY,,PARK,29
3258,WYOMING,WY,,PLATTE,31
3259,WYOMING,WY,,SHERIDAN,33
3260,WYOMING,WY,,SUBLETTE,35
3261,WYOMING,WY,,SWEETWATER,37
3262,WYOMING,WY,,TETON,39
3263,WYOMING,WY,,UINTA,41
3264,WYOMING,WY,,WASHAKIE,43
3265,WYOMING,WY,,WESTON,45
