State Outflow Capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Total,,"7,052","6,592","6,592","6,592","6,592","6,592","6,592","6,592","6,592","6,592","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792","4,792",
Montana,North Dakota,"3,199","3,199","3,199","3,199","3,199","3,199","3,199","3,199","2,722","2,722","2,647","2,606","2,565","2,565","2,565","2,565","2,485","2,485","2,485","2,485","2,485","1,785","1,785","1,785","1,785",
,Saskatchewan,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,66,66,66,66,66,66,66,
,Wyoming,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,235,235,176,176,176,176,
Montana Total,,"3,555","3,555","3,555","3,555","3,555","3,555","3,555","3,555","3,078","3,078","3,003","2,962","2,921","2,921","2,921","2,921","2,841","2,841","2,826","2,786","2,786","2,027","2,027","2,027","2,027",
Nebraska,Colorado,"2,713","2,713","2,713","2,713","2,713","2,968","2,968","2,968","2,968","2,968","2,668","1,168","1,168","1,168","1,168","1,168","1,168",844,844,844,844,844,484,484,484,
,Iowa,"3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,302","3,294","3,294","3,294","3,294","3,294","3,204","3,204","3,204","3,204","3,204","3,204","3,204","3,204",
,Kansas,"1,840","1,840","1,840","1,840","1,840","2,095","2,095","2,095","2,095","2,095","1,795",295,295,295,295,295,295,295,295,295,295,295,40,40,40,
,Missouri,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,
,South Dakota,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,
Nebraska Total,,"8,673","8,673","8,673","8,673","8,673","9,183","9,183","9,183","9,183","9,183","8,583","5,583","5,575","5,575","5,575","5,575","5,575","5,161","5,161","5,161","5,161","5,161","4,546","4,546","4,546",
Nevada,California,"2,189","2,189","2,189","2,189","2,189","2,189","2,189","2,189","1,923","1,778","1,778","1,778","1,778","1,778","1,778","1,778",878,878,743,743,743,743,730,730,730,
,Oregon,"1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nevada Total,,"3,689","3,689","3,689","3,689","3,689","3,689","3,689","3,689","1,923","1,778","1,778","1,778","1,778","1,778","1,778","1,778",878,878,743,743,743,743,730,730,730,
New Brunswick,Maine,833,833,833,833,833,833,833,833,833,833,415,415,415,415,415,415,415,415,415,400,0,0,0,0,0,
New Brunswick Total,,833,833,833,833,833,833,833,833,833,833,415,415,415,415,415,415,415,415,415,400,0,0,0,0,0,
New Hampshire,Maine,356,305,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,209,209,209,62,62,62,62,62,
,Massachusetts,835,833,833,833,833,833,833,833,833,833,628,628,628,628,628,628,628,628,588,588,0,0,0,0,0,
,Quebec,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,
New Hampshire Total,,"1,407","1,354","1,296","1,296","1,296","1,296","1,296","1,296","1,296","1,296","1,091","1,091","1,091","1,091","1,091","1,091",875,837,797,797,62,62,62,62,62,
New Jersey,New York,"5,198","5,105","4,950","4,608","4,608","4,508","3,708","3,708","3,708","3,708","3,708","3,708","3,608","3,608","3,608","3,608","3,608","3,355","3,055","3,055","3,055","3,055","3,055","3,055","3,055","1,018"
,Pennsylvania,"1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900",
New Jersey Total,,"7,119","7,026","6,871","6,529","6,529","6,429","5,629","5,629","5,629","5,629","5,629","5,629","5,529","5,529","5,529","5,529","5,508","5,255","4,955","4,955","4,955","4,955","4,955","4,955","4,955","1,018"
New Mexico,Arizona,"5,992","5,810","5,810","5,810","5,810","5,810","5,810","5,810","5,998","5,998","5,998","5,998","5,998","5,998","5,998","5,678","5,678","5,361","5,361","5,225","5,225","5,225","5,225","5,225","5,225",
,Colorado,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Texas,"2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386",
New Mexico Total,,"8,638","8,456","8,456","8,456","8,456","8,456","8,456","8,456","8,644","8,644","8,644","8,644","8,394","8,394","8,394","8,064","8,064","7,747","7,747","7,611","7,611","7,611","7,611","7,611","7,611",
New York,Connecticut,"2,918","2,825","2,713","2,371","2,371","2,371","2,371","2,371","2,371","2,371","2,371","1,953","1,953","1,953","1,953","1,723","1,723","1,663","1,650","1,635","1,606","1,571","1,571","1,571","1,503",934
,Massachusetts,"1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,169","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059","1,059",
,New Jersey,275,275,275,275,275,275,275,275,275,,,,,,,,,,,,,,,,,
,Ontario,"1,050","1,050","1,050","1,050",770,770,770,450,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,
,Pennsylvania,"1,508","1,508","1,508","1,508","1,508","1,508","1,508","1,508","1,183","1,183","1,183","1,183","1,183","1,183","1,183","1,183","1,183",696,696,696,696,674,649,649,649,
New York Total,,"6,920","6,827","6,715","6,373","6,093","6,093","6,093","5,773","5,098","4,823","4,823","4,405","4,295","4,295","4,295","4,065","4,065","3,518","3,405","3,390","3,361","3,304","3,279","3,279","3,211",934
North Carolina,South Carolina,"1,700",975,525,525,,,,,,,,,,,,,,,,,,,,,,
,Virginia,"3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","2,870","2,870","2,870","2,817","2,817","2,587","2,587","2,587","2,587","2,587","2,587","2,587","2,472",
North Carolina Total,,"4,735","4,010","3,560","3,560","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","2,870","2,870","2,870","2,817","2,817","2,587","2,587","2,587","2,587","2,587","2,587","2,587","2,472",
North Dakota,Minnesota,"1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,875","1,800","1,800","1,800","1,632","1,632",0,0,0,0,0,0,0
,Montana,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,
,Saskatchewan,30,,,,,,,,,,,,,,,,,,,,,,,,,
,South Dakota,"2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","1,729","1,729","1,729","1,729",
North Dakota Total,,"4,602","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,572","4,497","4,497","4,497","4,329","4,329","2,697","2,697","1,997","1,997","1,997","1,997",0
Ohio,Indiana,"5,460","5,110","3,785","2,227",468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,
,Kentucky,"4,243","4,243","3,579","3,221","1,996","1,996","1,996","1,996","1,996","1,996",219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,
,Michigan,"4,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892","1,892",
,Pennsylvania,"2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142",
,West Virginia,"4,855","3,355","3,355","3,355","3,355","3,355","3,355","3,355","3,205","3,055","2,905","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,730","2,686",
Ohio Total,,"21,592","16,742","14,753","12,837","9,853","9,853","9,853","9,853","9,703","9,553","7,626","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,476","7,451","7,407",
Oklahoma,Arkansas,"2,159","2,159","2,159","2,159","2,159","2,159","2,159","2,159","2,159","2,159","2,027","2,027","2,027","2,002","2,002","2,002","2,002","2,002","2,002","2,002","1,842","1,842","1,842","1,842","1,842",
,Colorado,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
,Kansas,"6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","5,958","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008","6,008",
,Missouri,80,80,80,80,80,80,80,80,80,80,80,80,80,55,55,55,55,55,55,55,47,47,47,47,47,
,Texas,"7,288","6,888","6,888","6,888","6,888","6,888","6,888","6,888","6,888","6,588","3,329","3,329","3,329","3,329","3,256","3,256","3,256","3,256","3,172","3,172","3,142","3,142","3,142","3,142","3,142",
Oklahoma Total,,"15,735","15,335","15,335","15,335","15,335","15,335","15,335","15,335","15,335","15,035","11,644","11,594","11,644","11,594","11,521","11,521","11,521","11,521","11,437","11,437","11,239","11,239","11,239","11,239","11,239",
Ontario,Michigan,"3,082","3,082","3,082","3,082","3,082","3,082","3,082","3,082","3,082","3,082","2,977","2,977","2,732","2,732","2,732","2,732","2,732","2,452","2,452","1,732","1,732","1,732","1,732","1,732","1,482",
,Minnesota,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
,New York,"3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,090","3,090","3,090","3,090","2,861","2,861","2,646","2,506","2,506","2,506","2,471","2,344","2,344","2,219",
Ontario Total,,"6,422","6,422","6,422","6,422","6,422","6,422","6,422","6,422","6,422","6,422","6,317","6,092","5,847","5,847","5,847","5,618","5,618","5,123","4,983","4,263","4,263","4,228","4,101","4,101","3,726",
Oregon,California,"2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","2,255","1,994","1,994","1,974","1,974","1,900","1,900","1,900","1,790",
,Idaho,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,471,
,Washington,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,708,708,708,708,657,657,657,657,657,
Oregon Total,,"3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,619","3,444","3,183","3,183","3,163","3,112","3,038","3,038","3,038","2,918",
Pennsylvania,Delaware,729,729,729,729,625,380,380,380,380,380,380,380,380,380,380,380,380,380,380,372,363,358,358,358,343,
,Maryland,"4,169","2,869","2,314","2,122","1,691","1,691","1,691","1,271","1,271","1,271","1,271","1,260","1,250","1,224","1,205",983,983,978,966,951,951,949,930,930,837,
,New Jersey,"10,681","10,681","10,566","10,566","10,404","9,704","8,818","8,818","8,468","8,468","8,406","8,216","7,966","7,865","7,760","7,760","7,711","7,358","7,196","7,196","7,196","7,180","7,180","7,155","7,031",
,New York,"4,648","4,648","4,536","4,536","4,386","4,386","4,386","3,966","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","2,804","2,804","2,804","2,804","3,343","3,343","3,343",
,Ohio,"2,170","2,170","2,170","2,040","2,040","2,040","2,040","2,040","2,040","2,040",465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,
,West Virginia,"7,516","5,616","4,975","4,615","2,754","1,410","1,410","1,410","1,410","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,078",911,670,670,670,
Pennsylvania Total,,"29,913","26,713","25,290","24,608","21,900","19,611","18,725","17,885","16,860","16,636","14,999","14,798","14,538","14,411","14,287","14,065","14,016","13,658","12,997","12,974","12,857","12,667","12,946","12,921","12,689",
Quebec,New Hampshire,325,274,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,178,178,0,0,0,0,0,
,Vermont,62,62,62,62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,52,74,74,74,74,74,
Quebec Total,,387,336,278,278,278,278,278,278,278,278,278,268,268,268,268,268,268,268,230,230,74,74,74,74,74,
Rhode Island,Connecticut,275,275,275,275,275,275,275,275,275,,,,,,,,,,,,,,,,,
,Massachusetts,"1,180","1,087","1,047",705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,665
Rhode Island Total,,"1,455","1,362","1,322",980,980,980,980,980,980,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,665
Saskatchewan,Montana,"2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,383","2,199","2,199","2,199","2,189","1,489","1,489","1,489","1,489",
,North Dakota,"1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,849","1,849","1,849","1,681","1,681",49,31,31,10,10,10,0
Saskatchewan Total,,"4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,307","4,232","4,232","4,232","3,880","3,880","2,248","2,220","1,520","1,499","1,499","1,499",0
South Carolina,Georgia,"1,890","1,165",715,715,190,190,190,190,190,190,190,190,190,190,190,190,55,55,55,55,55,55,55,55,55,
,North Carolina,"4,006","4,006","4,006","4,006","4,006","4,006","4,006","3,911","3,692","3,692","3,692","3,692","3,692","3,692","3,692","3,639","3,377","3,147","3,147","3,147","3,147","3,147","3,002","2,947","2,832",
South Carolina Total,,"5,896","5,171","4,721","4,721","4,196","4,196","4,196","4,101","3,882","3,882","3,882","3,882","3,882","3,882","3,882","3,829","3,432","3,202","3,202","3,202","3,202","3,202","3,057","3,002","2,887",
South Dakota,Iowa,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
,Minnesota,"2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","2,375","1,675","1,675","1,675","1,675",
,Nebraska,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,
,North Dakota,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,
,Wyoming,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,45,45,45,45,
South Dakota Total,,"2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","1,918","1,918","1,918","1,918",
Tennessee,Alabama,"3,604","3,604","2,801","2,456","2,081",981,981,981,981,981,531,531,531,531,531,531,531,531,531,531,531,510,510,510,510,
,Arkansas,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
,Georgia,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,62,62,62,62,62,62,62,62,
,Kentucky,"12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,596","12,851","12,851","12,544","12,544","12,544","12,544","12,544",
,Mississippi,"6,519","6,519","2,821","1,658",540,540,,,,,,,,,,,,,,,,,,,,
,Virginia,70,70,70,70,70,70,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,50,26,15,15,
Tennessee Total,,"23,036","23,036","18,535","17,027","15,534","14,434","13,894","13,894","13,894","13,894","13,444","13,444","13,444","13,424","13,424","13,424","13,424","13,264","13,519","13,519","13,212","13,191","13,167","13,156","13,156",
Texas,Arkansas,"2,184","2,184","2,184","2,184","2,184","2,184","2,184","2,184","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072","2,072",
,Louisiana,"18,577","18,577","18,577","18,577","18,577","18,577","18,577","18,577","16,077","13,947","10,588","8,372","6,459","6,337","6,257","6,257","6,254","6,254","6,254","6,244","5,909","6,104","6,084","5,942","5,942",
,Mexico,"9,457","8,324","5,824","5,254","5,114","2,799","2,197","2,197","2,197","2,147","2,147","2,087","2,087","2,087","2,049","2,062","1,667","1,232","1,232",982,797,797,589,589,589,
,New Mexico,"4,752","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,250","4,250","4,020","4,020","4,020","4,020","4,020","4,020","3,905","3,905",
,Oklahoma,"4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,521","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,476","4,476",
Texas Total,,"39,511","38,196","35,696","35,126","34,986","32,671","32,069","32,069","29,457","27,277","23,918","21,642","19,729","19,587","19,444","19,137","18,739","18,074","18,074","17,814","17,294","17,489","17,261","16,984","16,984",
Utah,Colorado,723,723,723,723,723,723,723,723,723,723,600,525,525,525,525,525,525,525,525,525,525,525,525,525,525,
,Idaho,680,680,675,675,675,675,675,675,675,675,675,675,675,675,675,675,464,464,444,444,444,444,444,444,444,
,Nevada,"3,945","3,945","3,945","3,945","3,945","3,945","3,945","3,945","2,179","2,034","2,034","2,034","2,034","2,034","2,034","2,034",910,910,775,775,775,775,775,775,775,
,Wyoming,"1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,120","1,120","1,120",714,714,714,714,714,714,714,714,714,629,629,629,629,
Utah Total,,"6,798","6,798","6,793","6,793","6,793","6,793","6,793","6,793","5,027","4,552","4,429","4,354","3,948","3,948","3,948","3,948","2,613","2,613","2,458","2,458","2,458","2,373","2,373","2,373","2,373",
Virginia,District of Columbia,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,120,120,120,120,120,120,120,120,120,
,Maryland,"5,902","5,402","5,295","5,163","5,163","5,163","5,163","5,163","5,163","5,163","5,163","4,463","4,298","4,298","3,865","3,865","3,865","3,865","3,865","3,865","3,865","3,852","3,798","3,798","3,213",
,North Carolina,"3,120","2,543","2,097","2,097","1,027","1,027","1,027","1,027","1,027","1,027","1,027",772,772,772,772,772,457,457,457,457,457,445,445,445,445,
,Tennessee,220,220,220,220,220,220,220,220,70,70,70,70,70,50,50,50,50,50,50,50,50,50,26,15,15,
Virginia Total,,"9,422","8,345","7,792","7,660","6,590","6,590","6,590","6,590","6,440","6,440","6,440","5,485","5,320","5,300","4,867","4,867","4,492","4,492","4,492","4,492","4,492","4,467","4,389","4,378","3,793",
Washington,British Columbia,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,
,Idaho,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
,Oregon,"3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,413","3,413","3,413","3,413","3,339","3,339","3,339","3,334",
Washington Total,,"3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,730","3,523","3,523","3,523","3,472","3,398","3,398","3,398","3,393",
West Virginia,Kentucky,"2,701","2,389","2,389","1,951",520,520,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
,Maryland,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
,Ohio,"9,485","5,655","5,015","3,555","2,535","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,613","1,613","1,613","1,613",
,Pennsylvania,"6,903","6,903","6,903","6,903","6,903","6,718","6,718","5,510","5,510","5,433","5,283","5,133","5,085","5,032","5,032","4,815","4,815","4,715","4,715","4,715","4,715","4,683","4,589","4,564","4,519",
,Virginia,"2,656","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,108","1,955","1,955","1,955",
West Virginia Total,,"21,749","17,107","16,467","14,569","12,118","11,033","10,589","9,381","9,381","9,304","9,154","9,004","8,956","8,903","8,903","8,686","8,686","8,586","8,586","8,586","8,586","8,484","8,237","8,212","8,167",
Wisconsin,Illinois,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,659,659,550,550,550,550,550,
,Michigan,"2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,456","2,330","2,330","2,330","2,330",
,Minnesota,"2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226","2,226",
Wisconsin Total,,"5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,382","5,341","5,341","5,232","5,106","5,106","5,106","5,106",
Wyoming,Colorado,"5,255","5,033","5,033","5,033","5,033","5,033","5,033","5,033","5,033","5,033","4,678","4,248","3,598","2,848","2,848","2,848","2,848","2,848","2,159","2,026","1,758","1,688","1,466","1,447","1,447",
,Montana,974,974,974,974,974,974,974,974,497,497,497,456,456,456,456,456,362,362,362,322,322,269,269,269,269,
,Nebraska,"2,736","2,736","2,736","2,736","2,736","2,991","2,991","2,991","2,991","2,991","2,691","1,191","1,191","1,191","1,191","1,191","1,191",867,867,867,867,867,507,507,507,
,South Dakota,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
,Utah,"5,824","5,824","5,874","5,874","5,874","5,874","5,874","5,874","4,108","3,963","3,963","3,963","3,963","3,963","3,963","3,963","2,641","2,641","2,466","2,466","2,466","2,332","2,332","2,311","2,311",
Wyoming Total,,"14,816","14,594","14,644","14,644","14,644","14,899","14,899","14,899","12,656","12,511","11,856","9,885","9,235","8,485","8,485","8,485","7,069","6,745","5,881","5,708","5,440","5,183","4,601","4,561","4,561",